0.03241,0.00025365
0.17574,0.031851
0.078194,-0.045839
0.10125,-0.0034959
0.0037867,-0.011863
-0.034513,-0.14598
0.0037867,-0.2112
-0.034513,-0.2723
-0.30395,-0.3563
-0.31908,-0.42711
-0.38117,-0.66241
-0.58031,-0.80106
-0.42711,-2.7295
-0.74203,-2.7295
-0.5405,-0.8398
-0.508,-2.2174
-0.77323,-0.8353
-0.55146,-2.4836
-0.67384,-1.2867
-0.67384,-1.9058
-0.75878,-1.367
-0.81653,-1.0192
-0.83337,-2.3723
-0.83337,-1.18
-0.7894,-1.0045
-0.76319,-1.0045
-0.39788,-0.95619
-0.55155,-1.2202
-0.32136,-2.9042
-0.1949,-0.43379
3.0193,-2.5016
3.0278,-1.1389
3.0278,-1.1634
2.3232,-0.1864
-1.1882,-1.7574
0.071673,-0.22698
0.04746,-2.5589
-0.074157,-1.7574
-0.0010402,-0.27013
0.0082852,-0.074157
-0.055778,-0.074157
0.037654,-0.70577
-0.25557,-0.65426
-0.35098,-0.63289
-0.59459,-0.63289
-0.59459,-0.92888
-0.056336,-0.6201
-0.059853,-0.63259
-0.59135,-0.7535
-0.58766,-0.88942
-0.60081,-0.62178
-0.54889,-1.1185
-0.45112,-0.75556
-0.76395,-1.0343
-0.26467,-1.0343
0.12832,-0.84253
0.37332,0.31274
0.31274,0.20614
0.23259,-1.0705
0.1668,-0.03178
0.048844,-0.015126
0.048844,-0.14905
0.030545,-0.19212
0.030545,-0.22643
-0.14785,-0.16527
-0.14007,-0.15109
-0.079956,-0.23956
-0.090222,-0.20314
-0.079956,-0.12427
-0.079956,-0.094382
-0.055939,-0.15279
0.023833,-0.060094
-0.01033,-0.10837
0.023833,-0.076901
0.18071,-0.10837
0.17876,-0.14427
0.17485,-0.05756
0.19851,0.019213
0.051884,-0.0062621
0.039142,0.0046874
0.012106,-0.021194
0.0046874,8.7245e-05
0.035355,0.012106
0.11149,-0.039087
0.10125,-0.11365
0.010519,-0.13925
-0.0034959,-0.20276
0.012174,-0.20514
-0.20721,-0.2723
-0.060443,-0.61475
-0.31908,-0.61475
-0.39433,-0.87286
-0.58198,-0.87286
-0.74825,-1.0622
-0.58198,-0.70664
-0.8398,-2.7295
-1.3182,-2.4836
-0.55146,-0.8353
-0.67917,-0.75878
-1.7249,-2.3346
-0.508,-1.7674
-1.367,-1.7249
-0.97086,-1.4073
-0.56271,-0.97086
-0.56271,-2.3723
-0.81653,-0.95619
-0.68569,-1.7921
-0.54669,-2.9301
-0.68569,-2.1997
-0.58237,-2.9042
-0.08628,-0.43379
-0.58817,-1.2168
-0.1864,-1.2168
-0.1864,-0.22698
0.045611,-1.1634
0.045611,0.039961
0.039961,-0.24586
-0.0010402,-0.41666
1.7556,0.0082852
-0.27013,-0.70577
0.8643,-0.27013
-0.38635,-0.60747
-0.29365,-0.68916
-0.056336,-0.59459
-0.059853,-0.65426
-0.076984,-0.63289
-0.62178,-0.6395
2.6001,-0.92888
0.18548,-0.754
2.6001,-0.93223
-0.069692,-1.1227
0.38031,-0.93223
0.15245,-0.71076
0.38031,-0.15236
0.21788,-0.69254
0.4512,-0.036462
0.24915,0.21788
0.31278,0.18543
0.22638,-0.41067
0.24915,0.23259
0.18543,0.048844
-0.12111,-0.14905
-0.12111,-0.14007
-0.11583,-0.12118
-0.14689,-0.19212
-0.19212,-0.19794
-0.17822,-0.19212
-0.17822,-0.22643
-0.12427,-0.23956
-0.11817,-0.14953
-0.12022,-0.14237
-0.10771,-0.15279
-0.12506,-0.15279
-0.094626,-0.15279
-0.038328,-0.094382
-0.044931,-0.16902
0.057303,-0.10837
0.049451,-0.14427
0.00533,-0.15126
0.049451,-0.084078
0.0046874,-0.062175
0.019797,-0.084078
0.019797,-0.0005281
0.020464,-0.045839
0.0413,-0.15236
-0.045839,-0.14661
-0.15879,-0.16568
-0.14661,-0.41479
-0.20514,-0.41479
-0.2723,-0.99224
-0.63309,-0.80106
-0.80106,-0.99224
-0.80106,-1.083
-1.1569,-1.9949
-1.448,-2.7295
-0.8353,-1.0548
-0.56454,-0.8398
-0.52314,-0.97086
-1.3405,-1.7674
-0.67384,-2.3194
-0.75878,-2.3842
-1.3091,-2.3239
-1.9368,-2.3171
-1.2202,-2.5063
-1.18,-1.3529
-1.18,-2.9042
-0.1949,-2.9301
-0.32326,-1.3253
-0.33664,-0.43379
2.2543,-0.1949
-0.54587,-1.1389
-0.046359,-1.1389
0.04746,-0.58817
0.089707,-0.24854
0.06866,-0.12322
0.071673,-0.021864
0.04746,-0.6607
0.75701,-0.24586
-0.41666,-0.70577
0.823,-0.35098
0.014954,-0.6607
-0.67093,-0.68916
0.3249,-0.59459
0.8643,-0.076984
-0.010059,-0.93135
0.28239,-0.92888
0.2856,-0.7595
0.24771,-0.7595
-0.20165,-0.75556
0.18678,-0.93223
-0.14026,-1.0343
-0.036462,-0.079629
0.38031,-0.036462
0.12622,-0.69254
0.31278,-0.052376
0.4512,0.19707
0.24915,0.23256
0.22638,0.18543
0.23259,0.23256
0.1668,-0.072093
0.048844,-0.12111
0.23259,-0.096738
-0.042615,-0.12838
-0.065568,-0.19813
-0.1354,-0.23956
-0.19813,-0.20314
-0.17822,-0.19794
-0.10493,-0.20314
-0.09972,-0.15109
-0.10771,-0.11375
-0.094382,-0.09972
-0.094382,-0.15279
-0.094382,-0.16585
-0.094382,-0.15126
-0.076901,-0.16265
0.051884,-0.16265
-0.038328,-0.092798
-0.038328,-0.093572
0.00025365,-0.1042
0.00025365,-0.081489
-0.0005281,-0.084078
0.020464,-0.080253
0.0413,-0.016942
0.0413,-0.13459
-0.039087,-0.13925
-0.039087,-0.18195
-0.13925,-0.18195
-0.19294,-0.20721
-0.20276,-0.40009
-0.2112,-0.66606
-0.45436,-0.66606
-0.66606,-0.93262
-0.87267,-1.23
-0.93599,-1.2512
-1.0548,-1.0622
-1.083,-1.3405
-0.52314,-1.3942
-0.52314,-2.1327
-0.56454,-2.1327
-1.4949,-2.5063
-1.7249,-2.3842
-2.3723,-2.4347
-2.3842,-2.9301
-1.18,-3.1071
-1.18,-2.7571
-2.9042,-3.1071
-0.1949,-2.7397
-0.08628,-0.33664
2.6869,-3.0613
-0.16591,-1.1882
-0.16591,-0.31632
-0.13192,-0.47259
0.039961,-0.10133
-0.020954,-0.12322
0.19851,-0.020954
-0.11258,-0.6607
0.32828,-0.074157
0.5879,-0.6607
0.64292,-0.6607
0.37312,-0.70577
0.23981,-0.60747
1.8784,-0.010059
0.29387,0.014954
-0.010059,-0.047338
0.29387,0.18548
0.27676,-0.076984
0.17099,-0.7535
0.24771,-0.069692
0.24771,0.22402
0.00092823,-1.1185
0.22402,0.019776
-0.036462,-0.060261
0.19764,0.173
0.23256,0.15245
0.22035,0.19764
0.24067,0.22638
0.24067,-0.12111
0.52049,0.21401
0.52049,-0.057799
0.21401,-0.15017
-0.065568,-0.29785
-0.072093,-0.19813
-0.1354,-0.14689
-0.096738,-0.20539
-0.1354,-0.17822
-0.059851,-0.12702
-0.10493,-0.20539
-0.12022,-0.17132
-0.11375,-0.11817
-0.094382,-0.17999
-0.14414,-0.17099
-0.1258,-0.16265
-0.16746,-0.17099
-0.14427,-0.19205
-0.14427,-0.15985
-0.038328,-0.17024
-0.062175,-0.15974
-0.084078,-0.18324
-0.062175,-0.14001
-0.080253,-0.14001
0.020464,-0.14001
-0.039087,-0.12206
0.035355,-0.20418
-0.13925,-0.17718
-0.040856,-0.16744
-0.18195,-0.28224
-0.13925,-0.68967
-0.19294,-0.34554
-0.18195,-1.4028
-0.20514,-1.0705
-0.99224,-1.0034
-0.63309,-1.2512
-0.92478,-1.1569
-1.083,-1.2512
-1.0622,-2.8839
-1.0548,-2.2284
-1.0548,-2.8839
-1.0548,-2.8887
-1.7249,-2.7523
-2.2284,-2.8887
-1.8674,-2.29
-2.5063,-2.8008
-2.3842,-2.7024
-2.29,-3.0101
-2.3842,-2.6272
-2.2003,-2.3171
-2.7397,-2.9301
-0.33664,-3.0101
2.5154,-2.2003
2.2543,-2.7571
2.9283,-0.32326
2.9283,2.2543
0.020638,-0.64609
-0.16591,-0.24854
0.020638,-0.046359
-0.20532,-0.24854
0.88201,-0.10133
0.15801,-0.22109
0.32828,0.15801
0.5879,-0.021864
0.096106,-0.41666
0.47019,-0.58037
0.23981,-0.67021
0.47019,0.18538
0.23981,-0.010059
0.18538,0.15724
0.18193,-0.010059
0.18193,-0.047338
2.5425,0.18193
0.18193,-0.14026
0.14257,-0.069692
0.20986,-0.069692
0.18678,-0.060261
0.027446,0.019776
0.30739,0.15603
0.12622,-0.005244
0.19707,0.15389
0.35918,0.12622
0.22035,-0.05346
0.35918,0.25601
0.44467,-0.37443
-0.12111,-0.31402
-0.057799,-0.28499
-0.096738,-0.29785
-0.1354,-0.2578
-0.042615,-0.27951
-0.14262,-0.15236
-0.1354,-0.13565
-0.10493,-0.12101
-0.17132,-0.20539
-0.11375,-0.13565
-0.09972,-0.17999
-0.09972,-0.1818
-0.1818,-0.19483
-0.19205,-0.19296
-0.16471,-0.19483
-0.15126,-0.1826
-0.14427,-0.17083
-0.15126,-0.17024
-0.092798,-0.17024
-0.092798,-0.15766
-0.071053,-0.12939
-0.084078,-0.27315
-0.0005281,-0.27315
-0.02846,-0.20418
-0.13612,-0.21951
-0.12584,-0.57345
-0.12584,-2.8372
-0.13925,-3.0145
-0.28224,-0.68967
-0.19294,-0.68967
-0.19294,-1.4028
-0.33054,-0.92478
-0.92478,-1.0552
-1.0561,-2.1318
-0.86057,-1.0561
-1.083,-2.8541
-1.194,-1.3606
-1.3405,-2.8541
-1.3942,-2.4347
-1.1796,-2.8899
-1.3942,-2.8899
-1.3942,-2.8879
-2.7024,-2.976
3.0193,-2.3239
-2.29,-2.7081
-2.3171,-2.6391
3.1127,-2.3842
-2.2003,-2.9224
-2.563,-3.0768
-2.2003,-2.9524
2.8585,-3.0768
2.9333,-2.7571
2.5154,2.3264
-0.16278,-0.25179
-0.22277,-0.64609
-0.14321,-0.16278
-0.12626,-0.13192
-0.11258,-0.14321
-0.021864,-0.14321
-0.036708,-0.27531
1.7556,0.022424
0.75701,0.093887
0.5879,0.035193
0.823,-0.010128
0.37312,-0.010128
0.3249,-0.010128
0.29387,0.0084599
0.3249,0.13887
0.27676,0.0094696
0.29387,0.14257
0.17099,0.1582
0.18678,0.098501
0.1997,-0.14026
0.22638,0.18678
0.1485,0.027446
0.15603,-0.099271
0.24328,-0.005244
0.22155,0.1485
0.22155,0.15878
0.22155,-0.17955
0.22638,-0.2969
-0.17955,-0.3681
-0.2578,-0.32082
-0.096738,-0.29494
-0.14262,-0.3681
-0.059851,-0.23582
-0.059851,-0.14262
-0.14262,-0.17577
-0.15228,-0.17494
-0.17132,-0.24184
-0.11375,-0.15228
-0.16804,-0.1818
-0.15279,-0.17374
-0.14414,-0.2005
-0.19296,-0.20009
-0.19205,-0.20009
-0.15126,-0.17433
-0.15974,-0.16897
-0.15126,-0.19426
-0.18324,-0.22842
-0.15974,-0.26772
-0.15766,-0.26772
-0.14843,-0.15766
-0.15266,-0.1929
-0.02846,-0.60227
-0.21951,-0.57345
-0.19294,-0.56441
-0.1929,-0.33054
-0.25665,-2.9953
-0.19294,-1.3989
-0.2112,-1.8763
-0.33054,-1.4827
2.854,-0.68967
-1.0561,-2.1318
2.2598,-1.2512
-0.87267,-2.3961
-0.87267,-2.6391
-2.4347,-2.7214
-1.2879,-2.6603
-2.7214,-2.8899
-1.8674,-2.9279
-1.3942,-2.6872
-2.7024,-2.9357
-2.6043,-2.8122
-2.7024,-2.8236
-2.563,-2.7081
-2.7397,-2.8236
-2.563,-2.8815
-2.2003,-2.9703
-2.9524,-2.9703
2.8037,-0.33664
3.1123,2.9283
0.020638,-0.42058
-0.12626,-0.47414
0.020638,-0.22277
-0.20532,-0.24212
-0.02261,-0.11258
-0.093379,-0.20532
-0.036708,-0.079485
0.32828,-0.093379
0.58509,-0.066288
0.47019,0.022424
0.23981,0.093887
0.37312,-0.14586
0.23981,0.0062822
0.15724,-0.028714
0.15035,0.068313
0.15724,0.057246
0.1329,0.068313
0.1582,0.14621
0.1997,0.1329
0.082667,-0.099271
0.4856,0.18678
0.19563,-0.005244
0.24328,0.19563
0.25597,0.15603
0.31663,0.25597
0.24328,-0.042548
0.56317,0.3316
0.1417,-0.32082
-0.05346,-0.28499
0.56317,-0.29494
-0.28276,-0.37443
-0.23582,-0.28499
-0.16518,-0.23356
-0.15768,-0.16891
-0.16518,-0.20647
-0.11271,-0.16518
-0.11271,-0.27951
-0.11813,-0.2005
-0.11375,-0.20435
-0.1633,-0.17132
-0.17999,-0.20758
-0.19741,-0.25846
-0.1598,-0.19741
-0.17083,-0.23506
-0.17083,-0.20009
-0.16746,-0.21486
-0.16711,-0.17024
-0.12939,-0.1818
-0.22842,-0.26362
-0.15266,-0.1925
-0.14843,-0.24972
-0.26772,-0.44468
-0.15266,-0.26602
-0.27315,-0.68342
-0.2242,-0.3769
3.0617,-0.1929
2.5627,-0.2242
-0.25665,-2.563
3.017,-0.19294
-1.473,-2.9953
-1.0034,-2.7682
-1.4827,-1.8763
-1.4827,-2.8627
-1.0705,-1.7993
-1.2512,-1.7993
-2.4422,-2.8541
-2.4105,-2.7214
-2.7214,-2.8478
-2.7214,-2.9154
-2.8899,-2.9154
-2.8009,-2.9279
3.0193,-2.599
-2.6391,-2.8122
-2.7569,-2.8009
3.1033,-2.6391
-2.563,-2.7569
-2.8236,-2.8819
-2.8008,-2.8815
2.9091,-2.2003
3.1123,-2.8819
2.5127,-3.058
2.9283,-2.9119
-0.17215,-0.60081
0.020638,-0.35651
-0.19222,-0.25179
-0.14321,-0.29547
-0.093379,-0.24212
-0.093379,-0.19222
0.0224,-0.081638
-0.081638,-0.11421
0.093887,-0.066288
0.022779,-0.066288
0.0084599,-0.18351
0.028943,-0.010128
0.10229,-0.05219
0.18193,0.0084599
0.07587,0.057246
0.1329,-0.032976
0.15251,0.13887
0.1997,0.082667
0.2243,0.082667
0.4856,0.19838
0.27393,0.1485
0.67085,0.15603
0.56601,0.15878
0.24328,-0.015474
0.1205,-0.05346
0.3316,-0.18227
-0.05346,-1.0259
0.56317,-1.0343
-0.18227,-0.29494
-0.18227,-0.24593
-0.27126,-0.29785
-0.26034,-0.26195
-0.12101,-0.27126
-0.11271,-0.17441
-0.11271,-0.20647
-0.15228,-0.20435
-0.11271,-0.17374
-0.11271,-0.20758
-0.15236,-0.17999
-0.1598,-0.20418
-0.062032,-0.20418
-0.062032,-0.2005
-0.1598,-0.1925
-0.16897,-0.21486
-0.16897,-0.21171
-0.1925,-0.21171
-0.20355,-0.26362
-0.20806,-0.39404
-0.1395,-0.14843
-0.39404,-0.44468
-0.1605,-2.4168
-0.25317,-0.60227
2.2443,-0.56441
-2.8372,-2.9694
-2.9694,-2.9953
3.0617,2.3983
-1.3989,-2.6459
2.5627,-2.1318
-2.2538,-2.787
-1.0552,-1.5763
-1.4827,-1.5763
-2.1318,-2.4105
-1.0834,-2.4347
-2.3961,-2.6587
-2.4105,-2.8478
2.369,-2.8179
-2.7453,-3.0281
-2.8179,-2.9279
-2.6872,-2.9154
-2.7303,-2.9279
2.2598,-2.8879
-2.785,-2.8236
2.2598,-2.8179
-2.7569,-2.8008
-2.6593,-2.8179
-2.6827,-2.8819
-2.1552,-2.8373
-2.5913,-2.8819
2.3264,-2.1552
2.6869,-2.5913
-0.34313,-0.60081
-0.24212,-0.41995
-0.14321,-0.63876
-0.13059,-0.22277
0.061592,-0.22277
-0.081638,-0.16845
0.023833,-0.093379
-0.021385,-0.066288
-0.066288,-0.17794
0.096106,-0.19601
0.022779,-0.17794
0.035193,-0.046527
0.0033891,-0.028714
-0.028714,-0.032974
0.10229,0.038656
0.082667,-0.032976
0.14621,-0.032974
0.27393,-0.03603
0.20986,0.0084052
0.4856,0.15251
0.67085,0.2243
2.5829,0.1485
0.20199,-0.015474
0.64504,-0.87102
0.3316,-1.0877
-0.18444,-0.79421
-0.042548,-1.0343
-0.18295,-0.18444
-0.28276,-1.0445
-0.27508,-1.0259
-0.27126,-0.29494
-0.25846,-0.26033
-0.21271,-0.24593
-0.15269,-0.21436
-0.1526,-0.20647
-0.20435,-0.22722
-0.21481,-0.23582
-0.14905,-0.25252
-0.23582,-0.25846
-0.1633,-0.27317
-0.18641,-0.27317
-0.12993,-0.20009
0.011446,-0.18641
-0.1598,-0.21486
-0.085666,-0.20355
-0.196,-0.22842
-0.12156,-0.22842
-0.21486,-0.39404
-0.26362,-0.69528
-0.1925,-2.4168
3.0275,-0.27315
-0.40782,-2.5261
-0.26602,-2.4168
-0.60227,-2.8899
-2.6743,-2.8372
2.2443,-2.6459
2.3983,-2.8984
2.9705,-2.9953
3.017,-2.8718
-1.5528,-2.563
-1.5763,-1.8763
-2.4799,-2.9968
2.2598,-2.3772
-1.7193,-2.8106
-2.3263,-2.4105
2.263,-2.6587
-2.8478,-3.0311
-2.7632,-2.8179
-2.9154,-2.9269
2.6495,-2.9279
-2.6872,-2.9655
2.2598,-2.6872
2.6495,-2.599
-2.6899,-2.7628
-2.7484,-2.7569
-2.6322,-2.7628
-2.4452,-2.8008
-2.1552,-2.6322
-2.9703,-3.1169
-2.3517,-2.9119
-0.34313,-0.94334
-0.29547,-0.63876
-0.26862,-0.34313
-0.22277,-0.29257
0.058623,-0.26862
0.023833,-0.0097464
0.061592,-0.021385
0.023833,-0.061612
0.022424,-0.14753
-0.11549,-0.18351
0.093887,-0.075827
-0.064718,-0.23901
0.028943,-0.11978
0.0062822,-0.042139
-0.03603,-0.046527
0.07587,0.033339
0.031987,0.0033891
0.082667,0.0092815
0.17995,-0.037657
0.83292,0.031987
2.6781,0.2243
0.37945,-0.015474
0.64504,-0.22272
